Datetime,Open,High,Low,Close,Adj Close,Volume,Timestamp
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,2091358,2024-08-28 06:00:00
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 06:00:00
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 06:00:00
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 06:00:00
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 06:00:00
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76000.0,76000.0,1146428,2024-08-28 06:00:00
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 07:00:00
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 07:00:00
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 07:00:00
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 07:00:00
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 07:00:00
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 07:00:00
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 08:00:01
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 08:00:01
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 08:00:01
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 08:00:01
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 08:00:01
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 08:00:01
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 08:17:44
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 08:17:44
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 08:17:44
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 08:17:44
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 08:17:44
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 08:17:44
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 08:17:44
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 08:17:44
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 08:17:44
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 08:17:44
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 08:17:44
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 08:17:44
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 08:21:29
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 08:21:29
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 08:21:29
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 08:21:29
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 08:21:29
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 08:21:29
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 23:39:39
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 23:39:39
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 23:39:39
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 23:39:39
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 23:39:39
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 23:39:39
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 23:39:39
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 23:39:39
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 23:39:39
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 23:39:39
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 23:39:39
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 23:39:39
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 23:39:39
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 23:39:39
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 23:39:39
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 23:39:39
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 23:39:39
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 23:39:39
2024-08-28 09:00:00+09:00,75800.0,76100.0,75400.0,75700.0,75700.0,0,2024-08-28 23:39:39
2024-08-28 10:00:00+09:00,75800.0,75800.0,75500.0,75600.0,75600.0,1084755,2024-08-28 23:39:39
2024-08-28 11:00:00+09:00,75600.0,75800.0,75500.0,75600.0,75600.0,733617,2024-08-28 23:39:39
2024-08-28 12:00:00+09:00,75700.0,75700.0,75400.0,75600.0,75600.0,738709,2024-08-28 23:39:39
2024-08-28 13:00:00+09:00,75500.0,76300.0,75500.0,76100.0,76100.0,1901976,2024-08-28 23:39:39
2024-08-28 14:00:00+09:00,76200.0,76300.0,75900.0,76300.0,76300.0,1576762,2024-08-28 23:39:39
2024-08-29 09:00:00+09:00,73600.0,74400.0,73500.0,74300.0,74300.0,4077210,2024-08-29 01:00:01
2024-08-29 09:00:00+09:00,73600.0,74400.0,73500.0,74300.0,74300.0,4077210,2024-08-29 01:00:01
2024-08-29 09:00:00+09:00,73600.0,74500.0,73500.0,74400.0,74400.0,5003035,2024-08-29 02:00:00
2024-08-29 10:00:00+09:00,74300.0,74700.0,74100.0,74200.0,74200.0,2009576,2024-08-29 02:00:00
2024-08-29 09:00:00+09:00,73600.0,74500.0,73500.0,74400.0,74400.0,5003035,2024-08-29 02:00:01
2024-08-29 10:00:00+09:00,74300.0,74700.0,74100.0,74200.0,74200.0,2009576,2024-08-29 02:00:01
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 03:00:00
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 03:00:00
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,707188,2024-08-29 03:00:00
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 03:00:01
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 03:00:01
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,707188,2024-08-29 03:00:01
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 04:00:01
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 04:00:01
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 04:00:01
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74200.0,74200.0,893114,2024-08-29 04:00:01
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 04:00:01
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 04:00:01
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 04:00:01
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74200.0,74200.0,893114,2024-08-29 04:00:01
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 05:00:00
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 05:00:00
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 05:00:00
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74000.0,74000.0,1319024,2024-08-29 05:00:00
2024-08-29 13:00:00+09:00,74000.0,74200.0,74000.0,74100.0,74100.0,659087,2024-08-29 05:00:00
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 05:00:01
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 05:00:01
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 05:00:01
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74000.0,74000.0,1319024,2024-08-29 05:00:01
2024-08-29 13:00:00+09:00,74000.0,74200.0,74000.0,74100.0,74100.0,659087,2024-08-29 05:00:01
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 06:00:01
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 06:00:01
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 06:00:01
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74000.0,74000.0,1319024,2024-08-29 06:00:01
2024-08-29 13:00:00+09:00,74000.0,74400.0,74000.0,74200.0,74200.0,1623007,2024-08-29 06:00:01
2024-08-29 14:00:00+09:00,74300.0,74300.0,74000.0,74100.0,74100.0,1210221,2024-08-29 06:00:01
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,5003064,2024-08-29 06:00:01
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 06:00:01
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 06:00:01
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74000.0,74000.0,1319024,2024-08-29 06:00:01
2024-08-29 13:00:00+09:00,74000.0,74400.0,74000.0,74200.0,74200.0,1623007,2024-08-29 06:00:01
2024-08-29 14:00:00+09:00,74300.0,74300.0,74000.0,74100.0,74100.0,1210221,2024-08-29 06:00:01
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,0,2024-08-29 07:00:00
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 07:00:00
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 07:00:00
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74000.0,74000.0,1319024,2024-08-29 07:00:00
2024-08-29 13:00:00+09:00,74000.0,74400.0,74000.0,74200.0,74200.0,1623007,2024-08-29 07:00:00
2024-08-29 14:00:00+09:00,74300.0,74300.0,74000.0,74000.0,74000.0,1628997,2024-08-29 07:00:00
2024-08-29 09:00:00+09:00,73800.0,74500.0,73500.0,74400.0,74400.0,0,2024-08-29 07:00:00
2024-08-29 10:00:00+09:00,74300.0,74700.0,74000.0,74100.0,74100.0,2544721,2024-08-29 07:00:00
2024-08-29 11:00:00+09:00,74100.0,74200.0,74000.0,74100.0,74100.0,1139690,2024-08-29 07:00:00
2024-08-29 12:00:00+09:00,74000.0,74200.0,74000.0,74000.0,74000.0,1319024,2024-08-29 07:00:00
2024-08-29 13:00:00+09:00,74000.0,74400.0,74000.0,74200.0,74200.0,1623007,2024-08-29 07:00:00
2024-08-29 14:00:00+09:00,74300.0,74300.0,74000.0,74000.0,74000.0,1628997,2024-08-29 07:00:00
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 06:13:23
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 06:13:23
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 06:13:23
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 06:13:23
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 06:13:23
2024-09-03 14:00:00+09:00,73000.0,73000.0,72700.0,72800.0,72800.0,2041837,2024-09-03 06:13:23
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 06:13:23
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 06:13:23
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 06:13:23
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 06:13:23
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 06:13:23
2024-09-03 14:00:00+09:00,73000.0,73000.0,72700.0,72800.0,72800.0,2041837,2024-09-03 06:13:23
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 06:13:23
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 06:13:23
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 06:13:23
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 06:13:23
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 06:13:23
2024-09-03 14:00:00+09:00,73000.0,73000.0,72700.0,72800.0,72800.0,2041837,2024-09-03 06:13:23
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 06:13:23
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 06:13:23
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 06:13:23
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 06:13:23
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 06:13:23
2024-09-03 14:00:00+09:00,73000.0,73000.0,72700.0,72800.0,72800.0,2041837,2024-09-03 06:13:23
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 07:00:00
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 07:00:00
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 07:00:00
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 07:00:00
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 07:00:00
2024-09-03 14:00:00+09:00,73000.0,73000.0,72600.0,72800.0,72800.0,2633209,2024-09-03 07:00:00
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 07:00:01
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 07:00:01
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 07:00:01
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 07:00:01
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 07:00:01
2024-09-03 14:00:00+09:00,73000.0,73000.0,72600.0,72800.0,72800.0,2633209,2024-09-03 07:00:01
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 08:00:01
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 08:00:01
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 08:00:01
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 08:00:01
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 08:00:01
2024-09-03 14:00:00+09:00,73000.0,73000.0,72600.0,72800.0,72800.0,2633209,2024-09-03 08:00:01
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 08:00:01
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 08:00:01
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 08:00:01
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 08:00:01
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 08:00:01
2024-09-03 14:00:00+09:00,73000.0,73000.0,72600.0,72800.0,72800.0,2633209,2024-09-03 08:00:01
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 09:04:24
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 09:04:24
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 09:04:24
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 09:04:24
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 09:04:24
2024-09-03 14:00:00+09:00,73000.0,73000.0,72600.0,72800.0,72800.0,2633209,2024-09-03 09:04:24
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 09:04:25
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 09:04:25
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 09:04:25
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 09:04:25
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 09:04:25
2024-09-03 14:00:00+09:00,73000.0,73000.0,72600.0,72800.0,72800.0,2633209,2024-09-03 09:04:25
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 10:11:29
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 10:11:29
2024-09-03 11:00:00+09:00,73900.0,74000.0,73600.0,73700.0,73700.0,1351724,2024-09-03 10:11:29
2024-09-03 12:00:00+09:00,73600.0,73700.0,73200.0,73300.0,73300.0,2885905,2024-09-03 10:11:29
2024-09-03 13:00:00+09:00,73300.0,73400.0,72900.0,72900.0,72900.0,3170839,2024-09-03 10:11:29
2024-09-03 14:00:00+09:00,73000.0,73000.0,72600.0,72800.0,72800.0,2633209,2024-09-03 10:11:29
2024-09-03 09:00:00+09:00,74100.0,74300.0,73800.0,73900.0,73900.0,0,2024-09-03 10:11:29
2024-09-03 10:00:00+09:00,74000.0,74100.0,73800.0,73800.0,73800.0,1031061,2024-09-03 10:11:29
